,0
164,0.0006667673587798517
165,0.008640618324279871
166,0.010444123744964484
167,0.014788488745689455
168,0.06195704460144051
169,0.0026605224609374287
170,0.007662658691406136
171,0.011067402362823355
172,0.02962595462799078
173,0.002359459400176847
174,0.026500436067581387
175,0.011950378417968663
176,0.012884914875030573
177,0.0530229079723359
178,0.004415864944457891
179,0.015189157128334109
180,0.030708189010620203
181,0.0054008007049561255
182,0.002044825553893928
183,0.011441791057586805
184,0.00805926561355585
185,0.016891098022461096
186,0.02663399934768698
187,0.0147280251979827
188,0.0023483932018280584
189,0.015249538421630772
190,0.0026673662662507285
191,0.006244928836822573
192,0.0738875675201415
193,0.03872023582458503
194,0.01452778339385975
195,0.026314294338226456
196,0.0128352308273316
197,0.023347101211547698
198,0.004168852567672946
199,0.004833790063858121
200,0.004148274660110418
201,0.013703666925430383
202,0.0022939872741698044
203,0.00553540945053107
204,0.0510846710205079
205,0.035920524597167894
206,0.002881383895874139
207,0.0005966663360597036
208,0.01852132797241205
209,0.008791754245757902
210,0.013975567817687768
211,0.028153810501098546
212,0.007892072200775202
213,0.006965501308441248
214,0.00012817502021777785
215,0.0013985729217528653
216,0.03133152961730966
217,0.01796596527099602
218,0.009107446670532112
219,0.013378202915191519
220,0.008042523860931454
221,0.007703067064285124
222,0.018002674579620574
223,0.011892073154449375
224,0.014771252870559637
225,0.004680470228195103
226,0.009167091846465948
227,0.005310488939285213
228,0.03368723869323721
229,0.05654868125915534
230,0.054095396995544553
231,0.012150919437408583
232,0.0009046721458435635
233,0.01223716855049149
234,0.0023547184467313494
235,0.004053937196731657
236,0.004181057214736994
237,0.009338641166686925
238,0.0008580207824708209
239,0.007066348791122372
240,0.025288610458373932
241,0.0049035739898680925
242,0.0010018539428709784
243,0.053988361358642455
244,0.01807471990585333
245,0.032879847288131564
246,0.006740151643752833
247,0.003143568038940341
248,0.005350708961486761
249,0.007800981998443689
250,0.02060993552207935
251,0.0026373994350432704
252,0.01459247589111319
253,0.03727708339691169
254,0.05109928369522107
255,0.057695770263672015
256,0.008169648647308406
257,0.014902981519698943
258,0.044403589963912735
259,0.0075520050525664404
260,0.03934732079505926
261,0.07238359451293937
262,0.003134602308273198
263,0.007936135530471736
264,0.021535997390747158
265,0.025655107498168874
266,0.05080554962158215
267,0.001906192302703991
268,0.018894398212432804
269,0.048285679817199556
270,0.00946419000625632
271,0.007967250347137363
272,0.005684643983840887
273,0.022367449998855503
274,0.0056444060802458545
275,0.013299781084060604
276,0.022390232086181728
277,0.06242049694061286
278,0.03648200750350941
279,0.0032720804214476213
280,0.012486252784729061
281,0.014746673107147064
282,0.01817454695701577
283,0.013953531980514616
284,0.026086330413818304
285,0.018050436973571688
286,0.015329530239105344
287,0.004347232580184872
